county_name,median_income,population,bachelors_degree,labor_force,median_rent,commute_time,owner_occupied,renter_occupied,state_fips,county_fips
"Douglas County, Nevada",84262.0,49476.0,7930.0,2215.0,1360.0,18942.0,16113.0,4888.0,32,005
"Elko County, Nevada",87755.0,53600.0,3642.0,2864.0,1077.0,24716.0,13012.0,6020.0,32,007
"Esmeralda County, Nevada",40694.0,980.0,133.0,26.0,1312.0,348.0,251.0,234.0,32,009
"Eureka County, Nevada",73929.0,1622.0,108.0,108.0,875.0,517.0,433.0,137.0,32,011
"Humboldt County, Nevada",75574.0,17266.0,1751.0,885.0,927.0,7459.0,4900.0,2086.0,32,013
"Lander County, Nevada",92388.0,5728.0,255.0,318.0,869.0,2327.0,1705.0,551.0,32,015
"Lincoln County, Nevada",67412.0,4507.0,292.0,267.0,739.0,1451.0,1212.0,433.0,32,017
"Lyon County, Nevada",70026.0,59435.0,4970.0,2487.0,1196.0,24008.0,17790.0,5500.0,32,019
"Mineral County, Nevada",46625.0,4568.0,414.0,286.0,868.0,1594.0,1390.0,491.0,32,021
"Nye County, Nevada",53602.0,51698.0,3372.0,1797.0,1004.0,15231.0,16407.0,5440.0,32,023
"Pershing County, Nevada",66304.0,6587.0,291.0,165.0,652.0,1820.0,1377.0,509.0,32,027
"Storey County, Nevada",86932.0,4095.0,526.0,233.0,913.0,1213.0,1641.0,51.0,32,029
"Washoe County, Nevada",81531.0,486674.0,66824.0,24002.0,1401.0,221323.0,112671.0,79749.0,32,031
"White Pine County, Nevada",71297.0,8997.0,664.0,213.0,983.0,3115.0,2481.0,882.0,32,033
"Carson City, Nevada",67465.0,58249.0,6883.0,2535.0,1127.0,24861.0,14450.0,8905.0,32,510
"Belknap County, New Hampshire",80719.0,63914.0,9127.0,2904.0,1153.0,28923.0,20011.0,5945.0,33,001
"Carroll County, New Hampshire",77049.0,50679.0,8647.0,1965.0,1138.0,21450.0,17650.0,3994.0,33,003
"Cheshire County, New Hampshire",76551.0,76610.0,11579.0,4466.0,1139.0,34078.0,21422.0,8885.0,33,005
"Coos County, New Hampshire",55247.0,31430.0,3186.0,1169.0,825.0,12970.0,9962.0,3658.0,33,007
"Grafton County, New Hampshire",79949.0,90836.0,13805.0,6043.0,1197.0,39657.0,24776.0,10308.0,33,009
"Hillsborough County, New Hampshire",95112.0,422733.0,76111.0,20245.0,1444.0,199779.0,111661.0,54683.0,33,011
"Merrimack County, New Hampshire",88806.0,153918.0,23235.0,8268.0,1199.0,69268.0,44153.0,15698.0,33,013
"Rockingham County, New Hampshire",110225.0,315169.0,62863.0,14064.0,1518.0,146003.0,98479.0,26985.0,33,015
"Strafford County, New Hampshire",83212.0,130965.0,21650.0,8790.0,1308.0,60629.0,34187.0,16766.0,33,017
"Sullivan County, New Hampshire",70788.0,43356.0,5986.0,2106.0,1118.0,18169.0,11644.0,4249.0,33,019
"Atlantic County, New Jersey",73113.0,274339.0,37957.0,14344.0,1268.0,117371.0,72378.0,34262.0,34,001
"Bergen County, New Jersey",118714.0,953243.0,208030.0,47586.0,1782.0,413041.0,228445.0,122398.0,34,003
"Burlington County, New Jersey",102615.0,461853.0,87020.0,22167.0,1575.0,205393.0,132314.0,42140.0,34,005
"Camden County, New Jersey",82005.0,522581.0,74997.0,25522.0,1264.0,220600.0,130036.0,68721.0,34,007
"Cape May County, New Jersey",83870.0,95456.0,16309.0,3707.0,1285.0,39032.0,33950.0,9327.0,34,009
"Cumberland County, New Jersey",62310.0,153588.0,12061.0,7385.0,1202.0,58460.0,34720.0,17864.0,34,011
"Essex County, New Jersey",73785.0,853374.0,124500.0,44675.0,1404.0,346314.0,139811.0,173131.0,34,013
"Gloucester County, New Jersey",99668.0,302621.0,48158.0,16906.0,1435.0,134979.0,87641.0,22355.0,34,015
"Hudson County, New Jersey",86854.0,712029.0,140539.0,27496.0,1722.0,317218.0,93531.0,196523.0,34,017
"Hunterdon County, New Jersey",133534.0,129099.0,30308.0,6869.0,1627.0,54352.0,41967.0,7709.0,34,019
"Mercer County, New Jersey",92697.0,383732.0,62306.0,23462.0,1454.0,152929.0,87635.0,51914.0,34,021
"Middlesex County, New Jersey",105206.0,860147.0,156153.0,48641.0,1739.0,361969.0,192805.0,109162.0,34,023
"Monmouth County, New Jersey",118527.0,643064.0,138371.0,34285.0,1683.0,277224.0,187471.0,60646.0,34,025
"Morris County, New Jersey",130808.0,508816.0,118638.0,26837.0,1814.0,217552.0,140016.0,49591.0,34,027
"Ocean County, New Jersey",82379.0,638691.0,93595.0,29608.0,1639.0,242668.0,191328.0,48138.0,34,029
"Passaic County, New Jersey",84465.0,519986.0,70286.0,28335.0,1484.0,225046.0,92827.0,84382.0,34,031
"Salem County, New Jersey",73378.0,64840.0,6792.0,3118.0,1165.0,26214.0,17474.0,7270.0,34,033
"Somerset County, New Jersey",131948.0,344978.0,75626.0,17673.0,1846.0,148154.0,96103.0,31463.0,34,035
"Sussex County, New Jersey",111094.0,144808.0,26428.0,6954.0,1501.0,66709.0,47761.0,8587.0,34,037
"Union County, New Jersey",95000.0,572079.0,89290.0,29328.0,1570.0,252620.0,115331.0,84665.0,34,039
"Warren County, New Jersey",92620.0,109739.0,18944.0,5599.0,1292.0,49912.0,32287.0,12083.0,34,041
"Bernalillo County, New Mexico",62220.0,674692.0,93393.0,34753.0,1017.0,285205.0,178141.0,102954.0,35,001
"Catron County, New Mexico",44777.0,3635.0,217.0,209.0,847.0,769.0,1405.0,204.0,35,003
"Chaves County, New Mexico",49673.0,64701.0,4537.0,4034.0,850.0,25058.0,15688.0,7592.0,35,005
"Cibola County, New Mexico",49866.0,27211.0,1507.0,1202.0,753.0,8102.0,5773.0,2351.0,35,006
"Colfax County, New Mexico",46286.0,12370.0,1169.0,646.0,656.0,4399.0,3979.0,1570.0,35,007
"Curry County, New Mexico",55427.0,48327.0,4028.0,2855.0,956.0,20989.0,10999.0,7536.0,35,009
"De Baca County, New Mexico",34702.0,1695.0,53.0,45.0,688.0,708.0,502.0,239.0,35,011
"Doña Ana County, New Mexico",51232.0,219870.0,23076.0,15481.0,858.0,84673.0,52513.0,29456.0,35,013
"Eddy County, New Mexico",77458.0,61264.0,4615.0,3478.0,1095.0,25483.0,16667.0,6036.0,35,015
"Grant County, New Mexico",44895.0,28006.0,3153.0,1371.0,802.0,8468.0,8072.0,3220.0,35,017
"Guadalupe County, New Mexico",38713.0,4413.0,348.0,128.0,412.0,1449.0,1013.0,282.0,35,019
"Harding County, New Mexico",39489.0,671.0,74.0,35.0,1018.0,253.0,163.0,80.0,35,021
"Hidalgo County, New Mexico",53651.0,4160.0,330.0,132.0,668.0,1540.0,1100.0,457.0,35,023
"Lea County, New Mexico",65855.0,73103.0,3298.0,4577.0,1031.0,29118.0,16679.0,7700.0,35,025
"Lincoln County, New Mexico",47919.0,20222.0,2191.0,705.0,831.0,7102.0,7000.0,2031.0,35,027
"Los Alamos County, New Mexico",135801.0,19253.0,3869.0,932.0,1235.0,8991.0,5929.0,2220.0,35,028
"Luna County, New Mexico",38241.0,25393.0,1129.0,1362.0,572.0,7636.0,5962.0,2989.0,35,029
"McKinley County, New Mexico",44029.0,72073.0,3341.0,4633.0,806.0,21244.0,15034.0,5879.0,35,031
"Mora County, New Mexico",40231.0,4208.0,258.0,165.0,560.0,1140.0,1887.0,204.0,35,033
"Otero County, New Mexico",50833.0,67850.0,6168.0,3826.0,882.0,25528.0,15649.0,8183.0,35,035
"Quay County, New Mexico",38998.0,8641.0,637.0,367.0,710.0,3247.0,2565.0,1192.0,35,037
"Rio Arriba County, New Mexico",52031.0,40285.0,2941.0,2311.0,704.0,14120.0,11102.0,2974.0,35,039
"Roosevelt County, New Mexico",52644.0,19142.0,1453.0,1286.0,795.0,8342.0,4183.0,2778.0,35,041
"Sandoval County, New Mexico",76424.0,149460.0,20227.0,7934.0,1280.0,57868.0,44502.0,10409.0,35,043
"San Juan County, New Mexico",50734.0,121798.0,7345.0,7367.0,894.0,42381.0,28878.0,12171.0,35,045
"San Miguel County, New Mexico",43490.0,27215.0,2768.0,1747.0,727.0,9378.0,8297.0,3289.0,35,047
"Santa Fe County, New Mexico",70522.0,154481.0,24664.0,6705.0,1252.0,60130.0,48530.0,19336.0,35,049
"Sierra County, New Mexico",35256.0,11506.0,1075.0,335.0,729.0,3233.0,3870.0,1415.0,35,051
"Socorro County, New Mexico",40699.0,16453.0,680.0,1391.0,702.0,4175.0,3712.0,1241.0,35,053
"Taos County, New Mexico",55145.0,34475.0,5014.0,1599.0,982.0,11795.0,11060.0,2676.0,35,055
"Torrance County, New Mexico",50727.0,15203.0,958.0,1005.0,731.0,4895.0,4658.0,941.0,35,057
"Union County, New Mexico",41714.0,4074.0,278.0,106.0,587.0,1224.0,952.0,511.0,35,059
"Valencia County, New Mexico",56246.0,76613.0,5911.0,3871.0,873.0,26569.0,21715.0,4557.0,35,061
"Albany County, New York",78829.0,315041.0,47712.0,20346.0,1196.0,139036.0,74707.0,57468.0,36,001
"Allegany County, New York",58725.0,47222.0,3833.0,4473.0,735.0,17829.0,13584.0,3229.0,36,003
"Bronx County, New York",47036.0,1443229.0,127270.0,79279.0,1401.0,525830.0,104887.0,420500.0,36,005
"Broome County, New York",58317.0,198365.0,20751.0,13239.0,882.0,78842.0,52748.0,28591.0,36,007
"Cattaraugus County, New York",56889.0,77000.0,5788.0,4139.0,745.0,30283.0,23220.0,8271.0,36,009
"Cayuga County, New York",63227.0,76171.0,7335.0,3452.0,868.0,31915.0,21643.0,9267.0,36,011
"Chautauqua County, New York",54625.0,127440.0,12068.0,7262.0,759.0,50585.0,36891.0,16514.0,36,013
"Chemung County, New York",61358.0,83584.0,7943.0,4446.0,991.0,33535.0,23801.0,10978.0,36,015
"Chenango County, New York",61741.0,47096.0,3325.0,2158.0,798.0,19445.0,15170.0,4716.0,36,017
"Clinton County, New York",67097.0,79839.0,8494.0,4735.0,944.0,32852.0,22542.0,10109.0,36,019
"Columbia County, New York",81741.0,61469.0,8970.0,2476.0,1114.0,24933.0,18868.0,6432.0,36,021
"Cortland County, New York",65029.0,46755.0,4387.0,4290.0,884.0,21225.0,12213.0,6301.0,36,023
"Delaware County, New York",58338.0,44637.0,4409.0,2502.0,785.0,16933.0,14490.0,4290.0,36,025
"Dutchess County, New York",94578.0,296467.0,43496.0,16744.0,1425.0,127675.0,78430.0,35542.0,36,027
"Erie County, New York",68014.0,951232.0,135561.0,48522.0,984.0,411122.0,264980.0,141567.0,36,029
"Essex County, New York",68090.0,37314.0,5079.0,1544.0,875.0,15206.0,12129.0,3621.0,36,031
"Franklin County, New York",60270.0,47459.0,4152.0,2370.0,788.0,17675.0,13423.0,5510.0,36,033
"Fulton County, New York",60557.0,53280.0,4454.0,2295.0,855.0,22549.0,15265.0,6838.0,36,035
"Genesee County, New York",68178.0,58204.0,5638.0,2442.0,866.0,26748.0,17919.0,6497.0,36,037
"Greene County, New York",70294.0,48067.0,5892.0,1653.0,1013.0,19105.0,13589.0,4314.0,36,039
"Hamilton County, New York",66891.0,5090.0,548.0,209.0,902.0,1872.0,1465.0,260.0,36,041
"Herkimer County, New York",68104.0,60293.0,5719.0,2988.0,776.0,25372.0,18744.0,5920.0,36,043
"Jefferson County, New York",62782.0,117445.0,11185.0,5652.0,1143.0,50722.0,25123.0,20976.0,36,045
"Kings County, New York",74692.0,2679620.0,448448.0,113415.0,1715.0,1044589.0,302505.0,695452.0,36,047
"Lewis County, New York",64401.0,26690.0,1987.0,1356.0,768.0,10843.0,8620.0,2052.0,36,049
"Livingston County, New York",70443.0,61980.0,6471.0,4708.0,919.0,26193.0,18546.0,5525.0,36,051
"Madison County, New York",68869.0,68020.0,6623.0,5108.0,867.0,28155.0,19606.0,5612.0,36,053
"Monroe County, New York",71450.0,756406.0,116878.0,43360.0,1085.0,322739.0,200332.0,114395.0,36,055
"Montgomery County, New York",58033.0,49624.0,3799.0,2418.0,867.0,20012.0,13001.0,5917.0,36,057
"Nassau County, New York",137709.0,1389160.0,254707.0,70723.0,2131.0,605765.0,372021.0,82750.0,36,059
"New York County, New York",99880.0,1645867.0,410095.0,57487.0,2024.0,691782.0,187921.0,584680.0,36,061
"Niagara County, New York",65882.0,212230.0,24288.0,10377.0,823.0,90871.0,64550.0,26432.0,36,063
"Oneida County, New York",66402.0,231055.0,24775.0,12141.0,889.0,91977.0,63158.0,29786.0,36,065
"Onondaga County, New York",71479.0,472637.0,65547.0,27731.0,1002.0,200304.0,125899.0,66886.0,36,067
"Ontario County, New York",76603.0,112288.0,15907.0,5961.0,1061.0,48843.0,34133.0,12947.0,36,069
"Orange County, New York",91806.0,401237.0,46559.0,25749.0,1494.0,165099.0,91917.0,43223.0,36,071
"Orleans County, New York",61069.0,40148.0,3434.0,1867.0,840.0,16064.0,12348.0,3853.0,36,073
"Oswego County, New York",65054.0,118037.0,10192.0,7906.0,899.0,49740.0,34694.0,12509.0,36,075
"Otsego County, New York",65778.0,59678.0,7088.0,5220.0,927.0,24628.0,16534.0,5771.0,36,077
"Putnam County, New York",120970.0,97942.0,17119.0,4469.0,1691.0,43414.0,29299.0,5604.0,36,079
"Queens County, New York",82431.0,2360826.0,365140.0,99169.0,1847.0,1006134.0,369150.0,447709.0,36,081
"Rensselaer County, New York",83734.0,160943.0,23380.0,9814.0,1141.0,70285.0,41507.0,24581.0,36,083
"Richmond County, New York",96185.0,492925.0,72848.0,24509.0,1602.0,202630.0,116662.0,53338.0,36,085
"Rockland County, New York",106173.0,337326.0,49010.0,19528.0,1755.0,128708.0,70035.0,32544.0,36,087
"St. Lawrence County, New York",58339.0,108670.0,8590.0,8837.0,788.0,41023.0,29521.0,11878.0,36,089
"Saratoga County, New York",97038.0,236328.0,41136.0,11642.0,1305.0,107001.0,70909.0,27500.0,36,091
"Schenectady County, New York",75056.0,159447.0,20727.0,8576.0,1092.0,67421.0,40880.0,23084.0,36,093
"Schoharie County, New York",71479.0,29970.0,2907.0,1988.0,883.0,12282.0,9510.0,2773.0,36,095
"Schuyler County, New York",61316.0,17855.0,1674.0,799.0,808.0,7324.0,5724.0,1722.0,36,097
"Seneca County, New York",64050.0,33651.0,3301.0,1301.0,871.0,13422.0,9882.0,3740.0,36,099
"Steuben County, New York",62506.0,93584.0,8548.0,4291.0,832.0,38380.0,28480.0,10685.0,36,101
"Suffolk County, New York",122498.0,1524486.0,225180.0,81716.0,2113.0,693798.0,417769.0,92917.0,36,103
"Sullivan County, New York",67841.0,78725.0,9021.0,3976.0,996.0,30006.0,20660.0,9235.0,36,105
"Tioga County, New York",70427.0,48344.0,5426.0,2348.0,894.0,20835.0,15821.0,4491.0,36,107
"Tompkins County, New York",69995.0,102555.0,15045.0,11600.0,1320.0,40521.0,23328.0,19656.0,36,109
"Ulster County, New York",77197.0,182153.0,26089.0,8951.0,1269.0,71927.0,49975.0,22290.0,36,111
"Warren County, New York",74531.0,65684.0,8787.0,2821.0,1062.0,29198.0,21036.0,8746.0,36,113
"Washington County, New York",68703.0,61310.0,5655.0,2617.0,964.0,25818.0,17916.0,6319.0,36,115
"Wayne County, New York",71007.0,91324.0,10056.0,3981.0,877.0,39497.0,30116.0,7640.0,36,117
"Westchester County, New York",114651.0,997904.0,177680.0,53127.0,1796.0,411516.0,229004.0,138736.0,36,119
"Wyoming County, New York",65066.0,40338.0,3251.0,1666.0,787.0,16811.0,12457.0,3695.0,36,121
"Yates County, New York",63974.0,24713.0,2386.0,1396.0,773.0,9361.0,6862.0,2020.0,36,123
"Alamance County, North Carolina",60866.0,171779.0,21972.0,10771.0,959.0,74040.0,44487.0,22883.0,37,001
"Alexander County, North Carolina",62764.0,36505.0,2910.0,1728.0,735.0,15279.0,11180.0,2581.0,37,003
"Alleghany County, North Carolina",42115.0,10989.0,1143.0,428.0,708.0,3994.0,3975.0,962.0,37,005
"Anson County, North Carolina",42000.0,22200.0,1380.0,1305.0,818.0,8123.0,5572.0,2694.0,37,007
"Ashe County, North Carolina",49176.0,26759.0,2588.0,1141.0,730.0,10495.0,9431.0,2392.0,37,009
"Avery County, North Carolina",53513.0,17679.0,1852.0,940.0,811.0,5760.0,5091.0,1390.0,37,011
"Beaufort County, North Carolina",56081.0,44711.0,3996.0,1894.0,835.0,17736.0,13428.0,5544.0,37,013
"Bertie County, North Carolina",41652.0,17818.0,1459.0,729.0,823.0,6015.0,5233.0,1751.0,37,015
"Bladen County, North Carolina",40476.0,29807.0,2992.0,1242.0,731.0,9995.0,7933.0,3453.0,37,017
"Brunswick County, North Carolina",71193.0,139721.0,22776.0,4423.0,1187.0,49404.0,51008.0,9907.0,37,019
"Buncombe County, North Carolina",66531.0,269449.0,51168.0,11919.0,1209.0,111329.0,66276.0,36645.0,37,021
"Burke County, North Carolina",53732.0,87799.0,7983.0,3845.0,768.0,36924.0,26786.0,8409.0,37,023
"Cabarrus County, North Carolina",83828.0,226396.0,36005.0,13151.0,1185.0,95928.0,56113.0,20767.0,37,025
"Caldwell County, North Carolina",52362.0,80716.0,7183.0,3827.0,717.0,33388.0,23947.0,8173.0,37,027
"Camden County, North Carolina",79120.0,10547.0,1194.0,524.0,1151.0,4272.0,3254.0,617.0,37,029
"Carteret County, North Carolina",66965.0,68353.0,10353.0,2948.0,1009.0,27513.0,22174.0,8240.0,37,031
"Caswell County, North Carolina",56999.0,22747.0,1645.0,1180.0,678.0,8800.0,6426.0,2081.0,37,033
"Catawba County, North Carolina",62070.0,161011.0,19436.0,8614.0,866.0,69531.0,45783.0,18659.0,37,035
"Chatham County, North Carolina",84222.0,76754.0,14026.0,3508.0,995.0,28789.0,24849.0,6282.0,37,037
"Cherokee County, North Carolina",49254.0,28868.0,3511.0,1043.0,819.0,10108.0,10369.0,2389.0,37,039
"Chowan County, North Carolina",51188.0,13835.0,1606.0,543.0,814.0,5397.0,4000.0,2216.0,37,041
"Clay County, North Carolina",57065.0,11186.0,1503.0,815.0,793.0,4049.0,3900.0,992.0,37,043
"Cleveland County, North Carolina",50723.0,99527.0,8415.0,5297.0,794.0,40022.0,25481.0,11086.0,37,045
"Columbus County, North Carolina",43206.0,50827.0,3483.0,2584.0,738.0,17681.0,13577.0,5608.0,37,047
"Craven County, North Carolina",61676.0,101098.0,10281.0,4553.0,1056.0,42034.0,27848.0,13156.0,37,049
"Cumberland County, North Carolina",55551.0,335207.0,36206.0,18591.0,1098.0,145249.0,66720.0,60025.0,37,051
"Currituck County, North Carolina",82793.0,28616.0,3797.0,1227.0,1217.0,13233.0,9720.0,1388.0,37,053
"Dare County, North Carolina",79742.0,37160.0,7818.0,1469.0,1259.0,16411.0,12513.0,3568.0,37,055
"Davidson County, North Carolina",58473.0,169498.0,17220.0,8125.0,822.0,69725.0,49105.0,18579.0,37,057
"Davie County, North Carolina",69105.0,43030.0,5358.0,2179.0,838.0,18082.0,13556.0,2912.0,37,059
"Duplin County, North Carolina",49376.0,49312.0,3796.0,2688.0,765.0,20135.0,14077.0,6212.0,37,061
"Durham County, North Carolina",74927.0,325101.0,61099.0,17235.0,1301.0,138733.0,75033.0,60436.0,37,063
"Edgecombe County, North Carolina",46370.0,49067.0,4421.0,2623.0,779.0,18801.0,11978.0,7372.0,37,065
"Forsyth County, North Carolina",61229.0,383739.0,55140.0,23116.0,969.0,157170.0,94800.0,58296.0,37,067
"Franklin County, North Carolina",70493.0,69680.0,7856.0,3730.0,971.0,29030.0,20441.0,6032.0,37,069
"Gaston County, North Carolina",62628.0,228972.0,27972.0,11639.0,1005.0,97949.0,60619.0,29808.0,37,071
"Gates County, North Carolina",55750.0,10509.0,408.0,395.0,921.0,4326.0,3301.0,843.0,37,073
"Graham County, North Carolina",46010.0,8047.0,588.0,493.0,580.0,2977.0,2541.0,638.0,37,075
"Granville County, North Carolina",68079.0,61161.0,7032.0,3145.0,937.0,23800.0,16449.0,5056.0,37,077
"Greene County, North Carolina",50320.0,20407.0,1176.0,1047.0,826.0,7700.0,4555.0,2238.0,37,079
"Guilford County, North Carolina",62880.0,539557.0,85562.0,36364.0,1049.0,231338.0,126702.0,86123.0,37,081
"Halifax County, North Carolina",41629.0,48772.0,3483.0,2425.0,760.0,16793.0,12788.0,7351.0,37,083
"Harnett County, North Carolina",64992.0,134718.0,13404.0,7157.0,1022.0,54662.0,32728.0,15142.0,37,085
"Haywood County, North Carolina",56596.0,62152.0,8218.0,2564.0,954.0,25267.0,19807.0,6674.0,37,087
"Henderson County, North Carolina",65508.0,116469.0,18490.0,4868.0,1032.0,49290.0,36832.0,12662.0,37,089
"Hertford County, North Carolina",46196.0,21633.0,1430.0,1415.0,846.0,8142.0,5462.0,2891.0,37,091
"Hoke County, North Carolina",57141.0,52612.0,4660.0,2503.0,1036.0,20212.0,12921.0,5560.0,37,093
"Hyde County, North Carolina",43724.0,4636.0,425.0,81.0,917.0,1275.0,1418.0,584.0,37,095
"Iredell County, North Carolina",73103.0,187839.0,29342.0,9319.0,1105.0,79864.0,51820.0,20476.0,37,097
"Jackson County, North Carolina",51482.0,42388.0,4787.0,3561.0,804.0,17191.0,11006.0,6731.0,37,099
"Johnston County, North Carolina",75288.0,219042.0,27955.0,11548.0,970.0,94892.0,60831.0,18556.0,37,101
"Jones County, North Carolina",53053.0,9263.0,811.0,451.0,680.0,3671.0,2898.0,917.0,37,103
"Lee County, North Carolina",60941.0,63560.0,6339.0,3225.0,923.0,27016.0,15706.0,8344.0,37,105
"Lenoir County, North Carolina",43063.0,55071.0,3974.0,2716.0,792.0,21582.0,13332.0,9333.0,37,107
"Lincoln County, North Carolina",75672.0,87933.0,11737.0,4138.0,928.0,37409.0,27431.0,7479.0,37,109
"McDowell County, North Carolina",53532.0,44629.0,4060.0,2092.0,725.0,17560.0,13351.0,4833.0,37,111
"Macon County, North Carolina",51042.0,37088.0,4474.0,1430.0,818.0,14526.0,12835.0,4551.0,37,113
"Madison County, North Carolina",56664.0,21414.0,3298.0,1223.0,760.0,8189.0,6488.0,1959.0,37,115
"Martin County, North Carolina",44799.0,21992.0,1790.0,1090.0,758.0,8307.0,6212.0,3120.0,37,117
"Mecklenburg County, North Carolina",79265.0,1115403.0,234207.0,57107.0,1413.0,463622.0,249519.0,197065.0,37,119
"Mitchell County, North Carolina",55534.0,14989.0,1536.0,687.0,701.0,5998.0,5148.0,1331.0,37,121
"Montgomery County, North Carolina",55523.0,25839.0,2417.0,1216.0,710.0,10235.0,6818.0,2687.0,37,123
"Moore County, North Carolina",77981.0,100759.0,17050.0,4526.0,1084.0,39488.0,32227.0,9555.0,37,125
"Nash County, North Carolina",56770.0,95015.0,10109.0,4807.0,879.0,38991.0,24538.0,13255.0,37,127
"New Hanover County, North Carolina",67515.0,228134.0,44834.0,11489.0,1249.0,98042.0,59524.0,40451.0,37,129
"Northampton County, North Carolina",45698.0,17528.0,1430.0,724.0,764.0,6154.0,5360.0,2103.0,37,131
"Onslow County, North Carolina",59976.0,203686.0,19410.0,14359.0,1132.0,95805.0,41845.0,29164.0,37,133
"Orange County, North Carolina",85785.0,145919.0,25510.0,12906.0,1316.0,54543.0,35939.0,19595.0,37,135
"Pamlico County, North Carolina",55867.0,12317.0,1214.0,720.0,830.0,4041.0,4185.0,945.0,37,137
"Pasquotank County, North Carolina",61411.0,40454.0,4783.0,2029.0,1039.0,17057.0,9902.0,5520.0,37,139
"Pender County, North Carolina",74538.0,61592.0,8374.0,3333.0,1039.0,24903.0,19143.0,4115.0,37,141
"Perquimans County, North Carolina",59401.0,13053.0,1072.0,668.0,1033.0,4757.0,4265.0,1303.0,37,143
"Person County, North Carolina",60688.0,39131.0,3539.0,2094.0,777.0,16709.0,12527.0,3612.0,37,145
"Pitt County, North Carolina",54915.0,171196.0,21025.0,11910.0,911.0,72904.0,36960.0,35193.0,37,147
"Polk County, North Carolina",60465.0,19538.0,3285.0,654.0,984.0,7322.0,6537.0,2004.0,37,149
"Randolph County, North Carolina",56423.0,144403.0,11923.0,7564.0,813.0,61325.0,41237.0,14657.0,37,151
"Richmond County, North Carolina",42354.0,43149.0,3131.0,2054.0,720.0,17249.0,10829.0,5776.0,37,153
"Robeson County, North Carolina",39393.0,117573.0,7243.0,7501.0,741.0,41723.0,27881.0,14628.0,37,155
"Rockingham County, North Carolina",50737.0,91209.0,6974.0,4587.0,743.0,37079.0,27615.0,11095.0,37,157
